sample_id,query,generated_code
4295,guy sitting wearing a jacket,"
    # Return the guy
    image_patch = ImagePatch(image)
    # Clothing always requires returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""guy sitting"", ""jacket""])
    # Remember: return the guy
    return person_patch"
4296,woman feeding cow,"
    # Return the cow
    image_patch = ImagePatch(image)
    cow_patches = image_patch.find(""cow"")
    if len(cow_patches) == 0:
        cow_patches = [image_patch]
    cow_patch = best_image_match(cow_patches, [""woman feeding cow""])
    # Remember: return the cow
    return cow_patch"
4297,red hair,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""red hair""])
    # Remember: return the person
    return person_patch"
4298,hand on mouse,"
    # Return the hand
    image_patch = ImagePatch(image)
    hand_patches = image_patch.find(""hand"")
    if len(hand_patches) == 0:
        hand_patches = [image_patch]
    hand_patch = hand_patches[0]
    # Remember: return the hand
    return hand_patch"
4299,elephant at 900,"
    # Return the elephant
    image_patch = ImagePatch(image)
    elephant_patches = image_patch.find(""elephant"")
    if len(elephant_patches) == 0:
        elephant_patches = [image_patch]
    elif len(elephant_patches) == 1:
        return elephant_patches[0]
    elephant_patches.sort(key=lambda elephant: elephant.horizontal_center)
    elephant_patch = elephant_patches[0]
    # Remember: return the elephant
    return elephant_patch"
4300,the guy in the brown jacket wearing glasses,"
    # Return the person
    image_patch = ImagePatch(image)
    # Clothing always requires returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""brown jacket"", ""glasses""])
    # Remember: return the person
    return person_patch"
4301,arm offscreen with gray striped shirt,"
    # Return the arm
    image_patch = ImagePatch(image)
    arm_patches = image_patch.find(""arm"")
    if len(arm_patches) == 0:
        arm_patches = [image_patch]
    arm_patches_offscreen = [arm for arm in arm_patches if arm.exists(""gray striped shirt"")]
    if len(arm_patches_offscreen) == 0:
        arm_patches_offscreen = arm_patches
    arm_patches_offscreen.sort(key=lambda arm: arm.horizontal_center)
    arm_patch = arm_patches_offscreen[0]
    # Remember: return the arm
    return arm_patch"
4302,minivan,"
    # Return the minivan
    image_patch = ImagePatch(image)
    minivan_patches = image_patch.find(""minivan"")
    minivan_patches.sort(key=lambda minivan: minivan.compute_depth())
    minivan_patch = minivan_patches[0]
    # Remember: return the minivan
    return minivan_patch"
4303,guy in green stripes,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""guy in green stripes""])
    # Remember: return the person
    return person_patch"
4304,guy,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.compute_depth())
    person_patch = person_patches[-1]
    # Remember: return the person
    return person_patch"
4305,blue boy,"
    # Return the boy
    image_patch = ImagePatch(image)
    boy_patches = image_patch.find(""boy"")
    if len(boy_patches) == 0:
        boy_patches = [image_patch]
    boy_patch = best_image_match(boy_patches, [""blue boy""])
    # Remember: return the boy
    return boy_patch"
4306,red shirt,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""red shirt""])
    # Remember: return the person
    return person_patch"
4307,woman,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
4308,blue jacket partial,"
    # Return the person
    image_patch = ImagePatch(image)
    # Clothing always requires returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""blue jacket partial""])
    # Remember: return the person
    return person_patch"
4309,cap and glasses,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""cap"", ""glasses""])
    # Remember: return the person
    return person_patch"
4310,dude checkered pants,"
    # Return the person
    image_patch = ImagePatch(image)
    # Clothing always requires returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""dude"", ""checkered pants""])
    # Remember: return the person
    return person_patch"
4311,person next to white sleeves,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: distance(person, image_patch.find(""white sleeves"")[0]))
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
4312,white jacket,"
    # Return the person
    image_patch = ImagePatch(image)
    # Clothing always requires returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""white jacket""])
    # Remember: return the person
    return person_patch"
4313,man,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    # Remember: return the man
    return man_patches[0]"
4314,white shirt,"
    # Return the person
    image_patch = ImagePatch(image)
    # Clothing always requires returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, ""white shirt"")
    # Remember: return the person
    return person_patch"
4315,blurry red shirt spectator,"
    # Return the spectator
    image_patch = ImagePatch(image)
    spectator_patches = image_patch.find(""spectator"")
    spectator_patches.sort(key=lambda spectator: spectator.horizontal_center)
    spectator_patch = spectator_patches[0]
    # Remember: return the spectator
    return spectator_patch"
4316,blond hair,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
4317,shorter woman at 9,"
    # Return the woman
    image_patch = ImagePatch(image)
    woman_patches = image_patch.find(""woman"")
    woman_patches.sort(key=lambda woman: woman.height)
    woman_patch = woman_patches[8]
    # Remember: return the woman
    return woman_patch"
4318,white dress,"
    # Return the person
    image_patch = ImagePatch(image)
    # Clothing always requires returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, ""white dress"")
    # Remember: return the person
    return person_patch"
4319,man with blue jeans and red shirt,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patch = best_image_match(man_patches, [""blue jeans"", ""red shirt""])
    # Remember: return the man
    return man_patch"
4320,man with light hat,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[0]
    # Remember: return the man
    return man_patch"
4321,red shirt,"
    # Return the person
    image_patch = ImagePatch(image)
    # Clothing always requires returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""red shirt""])
    # Remember: return the person
    return person_patch"
4322,catcher,"
    # Return the catcher
    image_patch = ImagePatch(image)
    catcher_patches = image_patch.find(""catcher"")
    if len(catcher_patches) == 0:
        catcher_patches = [image_patch]
    catcher_patch = catcher_patches[0]
    # Remember: return the catcher
    return catcher_patch"
4323,34,"
    # Return the person
    image_patch = ImagePatch(image)
    # Clothing always requires returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""34""])
    # Remember: return the person
    return person_patch"
4324,smiling girl,"
    # Return the girl
    image_patch = ImagePatch(image)
    girl_patches = image_patch.find(""girl"")
    if len(girl_patches) == 0:
        girl_patches = [image_patch]
    girl_patches.sort(key=lambda girl: girl.horizontal_center)
    girl_patch = girl_patches[0]
    # Remember: return the girl
    return girl_patch"
4325,woman in blue,"
    # Return the woman
    image_patch = ImagePatch(image)
    woman_patches = image_patch.find(""woman"")
    woman_patches.sort(key=lambda woman: woman.horizontal_center)
    woman_patch = woman_patches[0]
    # Remember: return the woman
    return woman_patch"
